gene_symbol	Clock	n_DMRs	min_FDR	mean_abs_delta	Hyper_regions	Hypo_regions	Rank
ITIH3	Hannum	1	0.00585899997218033	0.000725966827559025	0	1	6656
DERL3	Hannum	1	0.00586008281064431	0.000127853178497576	0	1	6657
TNFRSF1A	Hannum	1	0.00586624032280782	0.000555884556318461	0	1	6658
SPR	Hannum	1	0.00586743923826082	0.000165179146021771	0	1	6659
TBCEL	Hannum	1	0.005871700251839	0.000141645097975418	0	1	6660
TXNRD3	Hannum	1	0.0058733200908212	0.000314397016782751	0	1	6661
EFTUD1P1, RP11-342A23.1	Hannum	1	0.00587805278071075	0.000173965241565945	0	1	6662
RP11-1080G15.1	Hannum	1	0.00588268488967025	0.000586605974939095	0	1	6663
GATM	Hannum	1	0.00588514137996273	0.000684552279199858	0	1	6664
FAM90A21P	Hannum	1	0.00588687666195064	0.000540651690784206	0	1	6665
OAZ1, JSRP1	Hannum	1	0.0058912411293235	3.48854552956357e-05	0	1	6666
RP11-97O12.2	Hannum	1	0.00589299342878099	0.00023886793739099	0	1	6667
AC008063.2, DPP4	Hannum	1	0.00589896137471522	0.000389642311744392	0	1	6668
LINC00682	Hannum	1	0.00590131595194257	0.00118900716373671	0	1	6669
SLC4A8, GALNT6	Hannum	1	0.00590632830654763	0.000655979995155126	0	1	6670
NAA30	Hannum	1	0.00591158599093824	0.000167156269920006	0	1	6671
RP11-834C11.12, HOXC6, HOXC9	Hannum	1	0.00591232732827733	4.6867476876659e-05	1	0	6672
NT5C2	Hannum	1	0.00591338848813355	0.000200513377840841	0	1	6673
HIST1H3E	Hannum	1	0.00593141620571546	0.000418234360647614	0	1	6674
BCL2L2, PPP1R3E	Hannum	1	0.00593311143314403	1.79284723902132e-05	0	1	6675
UQCR11, UQCR11	Hannum	1	0.00593311143314403	0.000169166071029445	0	1	6676
LINC00879, WDR82P1	Hannum	1	0.00593357172955969	0.000274859876663896	0	1	6677
RP11-323I15.2	Hannum	1	0.00594065149619799	0.000243966939604562	0	1	6678
RNFT2	Hannum	1	0.00594417210463816	0.000321419468650475	0	1	6679
NBEA, MAB21L1	Hannum	1	0.00595613552782611	0.000697832973569708	0	1	6680
SH3RF3, SH3RF3-AS1	Hannum	1	0.00595889688081272	0.000504695766103755	1	0	6681
ANKRD26P1	Hannum	1	0.00596092414868445	0.000819643127913423	0	1	6682
ZNF532	Hannum	1	0.00598407806408852	0.000497225068180577	0	1	6683
C1orf198	Hannum	1	0.00601514203601542	7.1726696929443e-05	1	0	6684
RP1-266L20.2	Hannum	1	0.00602892890803086	0.000343762827219276	0	1	6685
TGM4	Hannum	1	0.00602892890803086	0.000504798506206025	0	1	6686
HOMER3	Hannum	1	0.00604501745638145	0.000610302846176361	0	1	6687
FAM109B	Hannum	1	0.00604515792674584	0.0007167687022546	0	1	6688
CADPS2	Hannum	1	0.00604760990229155	0.000192816227783566	1	0	6689
GHRLOS, SEC13	Hannum	1	0.0060496804653102	0.00135492664485437	0	1	6690
KLHDC3, MEA1	Hannum	1	0.00605094089460247	2.54061300764195e-07	1	0	6691
RP11-468E2.6, FITM1	Hannum	1	0.00606382182651283	0.000556123421292771	0	1	6692
ZNF37A	Hannum	1	0.00607653607640611	0.000446057113011512	0	1	6693
MLLT6, CTB-58E17.3	Hannum	1	0.00609544840078848	0.000128176959894342	1	0	6694
LYRM4	Hannum	1	0.00609766505176138	0.000310481347853047	0	1	6695
CTRB2	Hannum	1	0.00611631882979832	0.000441988404169791	0	1	6696
SNURF, SNHG14, SNORD64	Hannum	1	0.00612388007765402	0.00102235395218466	0	1	6697
EPHX1	Hannum	1	0.00612581149290487	0.000539375731296116	0	1	6698
ZFPL1, CDCA5	Hannum	1	0.00612943094403598	3.93678173606698e-05	0	1	6699
BPIFA1	Hannum	1	0.00614183187811481	0.000955193072791825	0	1	6700
RAD9B	Hannum	1	0.00614247715285358	0.000643408731913649	0	1	6701
RP11-90P13.1	Hannum	1	0.00615137932484566	0.000379012361559854	0	1	6702
GNG3, BSCL2, HNRNPUL2-BSCL2	Hannum	1	0.00616086045154676	0.000302125616537622	0	1	6703
SLC30A10	Hannum	1	0.00616086045154676	0.000667570369825748	0	1	6704
TMUB2, ASB16-AS1	Hannum	1	0.00616391378213146	9.22977249039332e-05	0	1	6705
MTA2, EML3	Hannum	1	0.00617112942868643	0.000741840644746843	0	1	6706
B3GAT1	Hannum	1	0.00618761172616806	0.000634691813008947	0	1	6707
TBC1D9, TNRC18P1	Hannum	1	0.00619553394175489	0.00037685602766378	0	1	6708
NPHS2	Hannum	1	0.00620793817241076	0.00083248311543808	0	1	6709
KRT31	Hannum	1	0.0062098784989962	0.000493573973820509	0	1	6710
FBXO45, WDR53	Hannum	1	0.00622551249270567	1.29083504799214e-06	0	1	6711
CACNB2, RP11-109I13.2	Hannum	1	0.00622895579587068	0.000920714828736849	0	1	6712
PPL	Hannum	1	0.00622895579587068	0.000555662105768905	0	1	6713
UNC79	Hannum	1	0.00623441465335733	0.000449960815245424	0	1	6714
EVX1-AS	Hannum	1	0.00623453765370691	0.000605478126251521	0	1	6715
AC024940.1, FAM60A	Hannum	1	0.00623695987726254	1.55943322207593e-05	0	1	6716
DCAF4	Hannum	1	0.00623779242660316	0.000236505873736782	0	1	6717
FES	Hannum	1	0.00624832251077344	0.000800199251381525	0	1	6718
TRPM2, AP001065.2	Hannum	1	0.00625635757311278	0.000710374139689075	0	1	6719
LELP1	Hannum	1	0.00625906054038041	8.88695901322205e-05	1	0	6720
CLDN17	Hannum	1	0.0062619390022563	0.000385255899694277	0	1	6721
PTGER4	Hannum	1	0.00626318642434815	3.14916103299735e-05	0	1	6722
A2M	Hannum	1	0.00626948814089495	0.000486959783428217	0	1	6723
HHIPL1	Hannum	1	0.006280732409968	0.000452230966044745	0	1	6724
MEIS1	Hannum	1	0.00629298067889123	0.00115931831673779	0	1	6725
IL17RC	Hannum	1	0.00631248486607949	0.00104577267193821	0	1	6726
LINC00926	Hannum	1	0.00631417398430602	0.000284218649978119	0	1	6727
EFS	Hannum	1	0.00631594781342792	0.000147112890888448	1	0	6728
FAM170B-AS1, FAM170B	Hannum	1	0.00634978643182622	0.000458335101167676	0	1	6729
NACA	Hannum	1	0.0063543400991161	0.000187785645254444	0	1	6730
CCDC112	Hannum	1	0.00635536045874066	0.000219623055159796	0	1	6731
ATAT1, C6orf136	Hannum	1	0.00636963938008433	0.000131659877607656	0	1	6732
CAMK1D	Hannum	1	0.00637021205848556	0.00038442597607642	0	1	6733
ZNF341	Hannum	1	0.0063763513016272	0.000291871603645938	0	1	6734
RP11-126K1.9	Hannum	1	0.00638527292967296	0.00097294946968971	0	1	6735
RASD2	Hannum	1	0.00638846032160891	0.000317634421659329	0	1	6736
TRPC3	Hannum	1	0.00639267162117718	0.00105371397145475	0	1	6737
RNF115, POLR3C	Hannum	1	0.00639894364660924	9.69574973703636e-05	0	1	6738
AQP2	Hannum	1	0.00640694079353303	0.000695804393459967	0	1	6739
TTC28-AS1, PITPNB	Hannum	1	0.00641432390016465	0.00018470500899487	0	1	6740
SF3B2	Hannum	1	0.00642004096848548	7.0106643222273e-05	0	1	6741
SPECC1L-ADORA2A, ADORA2A	Hannum	1	0.00645050070452494	0.000811443862160816	1	0	6742
CCL16	Hannum	1	0.00645458098408908	0.000413831830500009	0	1	6743
RP11-317N12.1, VENTXP5	Hannum	1	0.00646347315146887	0.000256326835950494	0	1	6744
RP11-894P9.2, BAG5	Hannum	1	0.00651195737367467	0.000375054489977715	0	1	6745
CSNK2B, CSNK2B-LY6G5B-1181	Hannum	1	0.0065147141154187	0.000255604501469766	0	1	6746
SMTNL2	Hannum	1	0.00651903841955009	0.000355778722896972	0	1	6747
CUTC	Hannum	1	0.00653085613358606	0.000130560192397298	0	1	6748
OPRD1	Hannum	1	0.00653512466637169	0.000618722018163772	0	1	6749
SGCA, RP11-893F2.14	Hannum	1	0.00654767589179166	0.000527666416158964	0	1	6750
SOHLH2, CCDC169-SOHLH2	Hannum	1	0.00655910583239467	0.000224193631080129	0	1	6751
C19orf44, CTD-3222D19.2, CHERP	Hannum	1	0.00656585612324074	0.000249425094059234	0	1	6752
RASL10A	Hannum	1	0.00657146835117096	0.000219467376089593	0	1	6753
HLA-K, HCG4B	Hannum	1	0.00657755472265151	0.0017803512165421	0	1	6754
CHI3L2	Hannum	1	0.00659017111763119	0.000428542628474046	1	0	6755
RP1-81D8.4	Hannum	1	0.00659017111763119	0.000530080151727243	0	1	6756
FBN2	Hannum	1	0.00661878733673065	0.000402156588890727	0	1	6757
PROX1, PROX1-AS1	Hannum	1	0.00661970822610289	0.000663915348005448	0	1	6758
RP3-510D11.2, RP3-510D11.1	Hannum	1	0.00662677686514683	0.00041301884050412	0	1	6759
TMEM120B	Hannum	1	0.00663533940266365	7.20780062646121e-06	0	1	6760
LOR	Hannum	1	0.00664058129057081	0.00038378430506884	0	1	6761
DLX2	Hannum	1	0.00664058129057081	0.000189544602975028	0	1	6762
LIN28AP1	Hannum	1	0.00664156684556868	0.0001386941534493	0	1	6763
ZKSCAN3, ZSCAN31	Hannum	1	0.00664236891454931	0.00108351043947389	0	1	6764
PTH2R	Hannum	1	0.00664344501396745	0.000992534357373982	0	1	6765
AC004158.3, AC004158.2	Hannum	1	0.00664413933446013	0.000360179110181798	0	1	6766
TPPP	Hannum	1	0.00664804404933891	0.00107087412874313	0	1	6767
PAX9	Hannum	1	0.00665269584971855	0.000172828098900131	1	0	6768
MAPK7, B9D1	Hannum	1	0.00665346162336979	0.000104494485516953	0	1	6769
ACOT11, RP11-240D10.4	Hannum	1	0.00665992833208394	0.000835624127742754	0	1	6770
KRTDAP	Hannum	1	0.00667096373804491	0.0005020749234804	0	1	6771
AC084125.4, TONSL	Hannum	1	0.00667162399422803	0.000212988460885645	0	1	6772
PSMC5, FTSJ3	Hannum	1	0.00670169406696828	5.91453805612973e-05	0	1	6773
ZNF788, ZNF20	Hannum	1	0.0067249266562584	0.000394559473811402	0	1	6774
FOXG1	Hannum	1	0.00676407310857716	0.000528165671538902	0	1	6775
HORMAD2, CTA-85E5.10	Hannum	1	0.00676443397719448	0.00118004838709236	0	1	6776
HAPLN4, AC138430.4	Hannum	1	0.00678073896069628	0.00114420679777298	0	1	6777
SLC25A13	Hannum	1	0.00679441055182557	0.00029644896355441	0	1	6778
EFCAB12	Hannum	1	0.00679954235470183	0.000786671330467102	0	1	6779
C12orf40	Hannum	1	0.00680085079977303	0.000399153341160903	0	1	6780
LRRC23, ENO2	Hannum	1	0.0068009123396843	0.000193827042732223	1	0	6781
GRK7	Hannum	1	0.00681665268780826	0.000343090360090525	0	1	6782
EIF3M	Hannum	1	0.0068239329218446	0.000162396988659629	0	1	6783
ANP32A	Hannum	1	0.00682579810904174	0.000385762730150427	0	1	6784
UVSSA, AC078852.2	Hannum	1	0.00683705208498562	0.000220838727832636	0	1	6785
PRELID2	Hannum	1	0.00683797142604163	0.000204340623078097	0	1	6786
PPP1R1C	Hannum	1	0.00684780961445757	0.000309596468971781	0	1	6787
CALML6	Hannum	1	0.00685841631026199	0.000304174086185609	0	1	6788
MKNK1-AS1	Hannum	1	0.00687553739896839	0.00061665002933958	0	1	6789
ZNF598	Hannum	1	0.0068758759383781	0.000605779980115392	0	1	6790
C10orf25	Hannum	1	0.00689455826898304	0.000745463930464177	0	1	6791
SNHG14, SNORD115-36	Hannum	1	0.00690043405219696	0.000983164681788106	0	1	6792
GPR137	Hannum	1	0.0069287390326847	0.000396788690560974	0	1	6793
PADI3	Hannum	1	0.00694950441897136	0.000547818685231934	0	1	6794
IFFO2	Hannum	1	0.0069620919933496	0.000229132933691709	0	1	6795
COLGALT1	Hannum	1	0.00696904032192825	0.00040017905292386	0	1	6796
GML, RP11-706C16.5	Hannum	1	0.00696967763188249	0.000337612999436999	0	1	6797
CHCHD5	Hannum	1	0.00698681621910511	0.000298288071422314	0	1	6798
MPP3	Hannum	1	0.00698681621910511	0.000570117784758781	0	1	6799
RMST, MIR1251	Hannum	1	0.00700495345504023	0.000606303779252012	0	1	6800
COQ10B	Hannum	1	0.00702793896062006	0.000158090407034551	1	0	6801
CTD-2349B8.1, SYT17	Hannum	1	0.00702892382524626	0.000151777503419173	0	1	6802
ACPT	Hannum	1	0.00705352396090014	0.000742587968840461	0	1	6803
ADAMTS13	Hannum	1	0.00706412610603683	0.000904772086903259	0	1	6804
RNF157-AS1, RNF157	Hannum	1	0.00706801025451014	0.000884596564404946	0	1	6805
TBX6	Hannum	1	0.00709007539038857	0.00010333517375985	0	1	6806
TCF19	Hannum	1	0.00709082881006883	0.00035995028950751	0	1	6807
LHX4	Hannum	1	0.00710704046546909	0.00011963158180517	0	1	6808
CCDC41	Hannum	1	0.00710859564711796	4.31334928663771e-05	0	1	6809
GSTM2, GSTM1	Hannum	1	0.00714875794955065	0.00323564221688315	1	0	6810
RHOBTB2, RP11-875O11.1	Hannum	1	0.00715138827911204	0.000302275854732134	0	1	6811
PSORS1C1, POLR2LP, PSORS1C2	Hannum	1	0.00715590251567778	0.000709005215755361	0	1	6812
METTL21B, METTL1	Hannum	1	0.00715747401912821	9.52855236316939e-05	0	1	6813
C19orf54	Hannum	1	0.00716416548748421	0.000499513216872901	0	1	6814
RP5-1198O20.4, KRT8P47	Hannum	1	0.00716448198611442	0.000553262803052315	0	1	6815
SOX6	Hannum	1	0.00716828590986967	0.000773016800390602	0	1	6816
SPATA20	Hannum	1	0.00718795388185426	9.03835470957737e-05	0	1	6817
KIF23, RP11-253M7.1	Hannum	1	0.00719279999236821	3.34232301260796e-05	0	1	6818
ARHGAP29	Hannum	1	0.00720380001581986	0.000924861462109401	0	1	6819
PAX6	Hannum	1	0.00720832067994465	0.000777417792218007	0	1	6820
TGFBR3	Hannum	1	0.00722540978849662	0.000781431398194611	0	1	6821
MANEAL	Hannum	1	0.00723705150888373	0.000873946593491209	0	1	6822
C16orf86, ENKD1	Hannum	1	0.00723896270130819	0.000362090254846856	0	1	6823
ADPRH, RP11-190C22.9	Hannum	1	0.00724175673956774	0.000440054015750671	0	1	6824
AIFM2	Hannum	1	0.00724373110787437	0.00048461243413871	0	1	6825
RP11-428C19.4, CSRP3	Hannum	1	0.00725508563115003	0.000592844783804602	0	1	6826
REC8	Hannum	1	0.00726274936164611	0.000973301178076275	0	1	6827
WISP3	Hannum	1	0.00728304507218497	0.000336019849812319	0	1	6828
ADSS	Hannum	1	0.00728514748168734	0.000175258704336866	0	1	6829
SCN4A, CTC-264K15.6	Hannum	1	0.00729187840563236	0.000489455023093884	0	1	6830
ESYT3	Hannum	1	0.00729214857219653	0.000624832112835927	0	1	6831
HMG20B	Hannum	1	0.00732917173165959	0.000433822905036905	0	1	6832
SEPT7P2	Hannum	1	0.00736671245712013	0.000696887305477767	0	1	6833
SMIM4, NT5DC2	Hannum	1	0.00736863642889573	0.000881737365853331	0	1	6834
ZNF528	Hannum	1	0.00737275933257195	0.000571444485636656	0	1	6835
TMEM244	Hannum	1	0.00737532699641237	0.000675177479604478	0	1	6836
RP11-110G21.1	Hannum	1	0.00737908361412347	3.90303957469773e-05	1	0	6837
APOA1BP	Hannum	1	0.00737953998298887	0.000208874081855362	0	1	6838
HSF2BP	Hannum	1	0.00739334245942651	0.000378694955053134	0	1	6839
ZNF536	Hannum	1	0.0073936259395466	0.000732681845819959	0	1	6840
PTPN23, RP11-708J19.1	Hannum	1	0.00740192389619096	0.000160259060987611	0	1	6841
C12orf68	Hannum	1	0.00740192389619096	0.000325595750158206	0	1	6842
CACNA1G-AS1	Hannum	1	0.00741112014869667	0.000234810197288783	0	1	6843
RP11-158I23.1, SLC41A3	Hannum	1	0.00742872768321106	0.00036437637753845	0	1	6844
PANK3	Hannum	1	0.00743862596683732	2.06934951814647e-05	0	1	6845
SGK2	Hannum	1	0.00744641974498603	0.000887591789051573	0	1	6846
OR12D2, OR5V1	Hannum	1	0.0074679514224776	0.000394194414488067	0	1	6847
ARPP21	Hannum	1	0.00747681621937849	0.000488446422196621	0	1	6848
TINAGL1, RP11-73M7.1	Hannum	1	0.0074770993127398	0.000497098404336157	0	1	6849
PAX8	Hannum	1	0.00747742849012673	0.000697533579364284	0	1	6850
CERS3	Hannum	1	0.00749524172139435	0.00128374478690247	0	1	6851
CD81, CD81-AS1	Hannum	1	0.00750552573346529	0.000240419722127412	0	1	6852
HGS, ARL16	Hannum	1	0.00750552573346529	2.62622487735628e-05	0	1	6853
ANXA4	Hannum	1	0.00751255837260126	5.75881709099032e-05	1	0	6854
MAP6	Hannum	1	0.00754106566710127	0.000141553005503793	0	1	6855
DEFB133	Hannum	1	0.00756339872942683	0.000787210032641449	0	1	6856
LINC00982	Hannum	1	0.00759247537149014	0.000222163473870553	0	1	6857
TMEM14C	Hannum	1	0.0075996845370096	0.000209650394133388	0	1	6858
ELFN1	Hannum	1	0.00760017978838876	0.000221379513928467	0	1	6859
C7orf33	Hannum	1	0.00762566379671448	0.000423723495945166	0	1	6860
RP11-408E5.4, TUBA3C	Hannum	1	0.00762733378926133	0.000433693899589967	0	1	6861
ZNF366	Hannum	1	0.00763738211682681	0.000386763193202983	0	1	6862
PLEKHM1	Hannum	1	0.00764037630963395	5.00087201921707e-05	0	1	6863
ERCC6, PGBD3, ERCC6-PGBD3	Hannum	1	0.00764749858368475	0.0006372134893867	0	1	6864
MUC5AC	Hannum	1	0.00764749858368475	0.000598936224645455	0	1	6865
FRG1B	Hannum	1	0.00765328404843504	0.00139935418282563	0	1	6866
TCP10L, AP000275.65	Hannum	1	0.00766210318638911	0.000605382525351444	0	1	6867
C10orf32, C10orf32-ASMT	Hannum	1	0.00766325313230637	0.000616758592559565	0	1	6868
AURKAIP1	Hannum	1	0.00767708372480762	0.00037588381330585	0	1	6869
FAM109A	Hannum	1	0.00768113665975587	0.000344472097874862	0	1	6870
RP13-279N23.2	Hannum	1	0.00769088552413196	0.00156994934047978	0	1	6871
PSMG2, CEP76	Hannum	1	0.00769112293595784	8.62461143623749e-05	0	1	6872
INHA	Hannum	1	0.00770321691887162	0.000775315170597957	0	1	6873
IKZF4	Hannum	1	0.00770321691887162	0.000894861804090121	0	1	6874
RPP40	Hannum	1	0.00770933720625603	0.000155474591373493	0	1	6875
DPH7	Hannum	1	0.00772042843544505	0.000788025607410274	0	1	6876
CCKAR	Hannum	1	0.00772516353544206	0.000743006346216978	0	1	6877
HLA-F, HCG4P11	Hannum	1	0.00772650574938612	4.91797380145758e-05	0	1	6878
ZNF148	Hannum	1	0.00774974771218909	0.000105117943218485	0	1	6879
A2ML1, A2ML1-AS1	Hannum	1	0.00775783902317993	0.000579360490103218	0	1	6880
RP11-119B16.2	Hannum	1	0.00776056451583581	0.000740555735421109	0	1	6881
KIAA1161	Hannum	1	0.00776972883024794	0.00113630767037418	0	1	6882
C2, ZBTB12	Hannum	1	0.00777424880086164	0.000225035901586375	0	1	6883
DGAT2L7P	Hannum	1	0.00778966826430048	0.00072633770126183	0	1	6884
C16orf92, DOC2A	Hannum	1	0.00779461108164344	0.000675532081173746	0	1	6885
AC011747.3, AC011747.4	Hannum	1	0.00780085738825384	0.00038705064545836	0	1	6886
FEV	Hannum	1	0.00780408608715421	0.000184072567620807	0	1	6887
ZBTB38, RP11-438D8.2	Hannum	1	0.00781879898588853	0.00102306464042645	0	1	6888
METTL16	Hannum	1	0.00782071034188019	0.000366764389322618	0	1	6889
DBH	Hannum	1	0.00782071034188019	0.0003362386885342	0	1	6890
TAF3	Hannum	1	0.00783013279929051	5.00234540552427e-06	0	1	6891
ZNF7	Hannum	1	0.00783013279929051	7.63132161528719e-06	0	1	6892
ZNF618	Hannum	1	0.00783147950148484	0.000361837916091002	0	1	6893
ZNF576, SRRM5, IRGQ	Hannum	1	0.00783924305596457	0.000106049692024667	0	1	6894
AVL9, DPY19L1P1	Hannum	1	0.0078439444636639	0.000450321672711845	0	1	6895
KIAA0319	Hannum	1	0.007844965536623	0.00160675175756709	1	0	6896
KRTAP5-9	Hannum	1	0.00784578158317325	0.000767614978776429	0	1	6897
ZFAND1	Hannum	1	0.00787148618031824	2.05558629979862e-05	0	1	6898
ABLIM1	Hannum	1	0.00787210161892456	0.000680743920836544	0	1	6899
RPTOR, CTD-2561B21.5	Hannum	1	0.00787478050508527	0.00038210888962607	0	1	6900
RNASEK-C17orf49, C17orf49, RP11-589P10.7	Hannum	1	0.00790336586494021	7.08817886253057e-05	1	0	6901
ABCA7	Hannum	1	0.00790884627872457	0.000179013343455527	0	1	6902
FAM64A	Hannum	1	0.00792318967569484	0.000666199159455323	0	1	6903
FBXL19, AC135048.13	Hannum	1	0.00793193640731076	0.000170389318013969	0	1	6904
FGF6	Hannum	1	0.00795675844745719	0.000349899110753852	0	1	6905
AP000282.2	Hannum	1	0.00795677885738641	0.000451057029205919	0	1	6906
ZNF551, AC003006.7, ZNF154	Hannum	1	0.0079684511435465	0.000836320881939049	0	1	6907
RP11-794P6.6	Hannum	1	0.00797380897327825	0.000203587401525839	0	1	6908
ANKRD13D, SSH3	Hannum	1	0.00799098873161489	0.000849928018802995	0	1	6909
CHPF2, MIR671	Hannum	1	0.00801577183341669	0.000258658339817481	0	1	6910
MTR	Hannum	1	0.00802519195259613	0.000182417392157992	0	1	6911
ZFP28, AC005498.3	Hannum	1	0.0080287721777193	0.000783566939463747	1	0	6912
XAF1	Hannum	1	0.00803647227027796	0.000366103705080506	0	1	6913
E2F1	Hannum	1	0.00805029654114991	0.000129839506897728	1	0	6914
TAF6L, RP11-727F15.11, TMEM223	Hannum	1	0.00805483140975998	0.000129576366119552	0	1	6915
TNFSF12, TNFSF12-TNFSF13, TNFSF13	Hannum	1	0.00806182355317982	0.00102874019006097	0	1	6916
USP19, LAMB2	Hannum	1	0.00807381374773894	0.000119445286756509	0	1	6917
NDUFAF6, CCNE2	Hannum	1	0.00809062253110133	9.1863265397764e-05	0	1	6918
AHCY	Hannum	1	0.00810028291302615	0.000277561725358664	0	1	6919
HCN3, CLK2	Hannum	1	0.00810931506009709	9.65248552773098e-05	0	1	6920
DPY19L2P4, STEAP2-AS1, RP5-1121E10.2	Hannum	1	0.00811404649028256	0.000412211449093456	1	0	6921
USP5, CDCA3	Hannum	1	0.00811761195121069	0.000157866171544448	0	1	6922
VPS26B, NCAPD3	Hannum	1	0.00812057025419038	3.73266261244717e-06	0	1	6923
PLXNA4	Hannum	1	0.00812305000823654	0.000941677275645707	0	1	6924
SEMA4B	Hannum	1	0.00812342543824077	0.000202414380873338	0	1	6925
RP11-63L7.5	Hannum	1	0.0081247987994912	5.41698477066058e-05	0	1	6926
LAMB2	Hannum	1	0.00812783852043702	0.00122862665877448	0	1	6927
RP11-806H10.4, SOCS3	Hannum	1	0.00814643357124633	0.000268276650219492	0	1	6928
C16orf11	Hannum	1	0.00815768140535306	0.000284021464959659	0	1	6929
RP11-190C22.8	Hannum	1	0.0081621419014456	0.000275952709935932	0	1	6930
LRRC72, SOSTDC1	Hannum	1	0.00816389970159355	0.000272260808388388	0	1	6931
SRA1, APBB3	Hannum	1	0.00816557851743863	0.000123259164509876	0	1	6932
COLCA2, COLCA1	Hannum	1	0.00816791616229015	0.000291932680173318	0	1	6933
ACTB	Hannum	1	0.00817762880397832	0.000622530175435186	1	0	6934
GDAP1L1	Hannum	1	0.00818165515382931	1.11217004140777e-05	0	1	6935
PAX2	Hannum	1	0.00819130427820498	6.19330271697601e-05	0	1	6936
PRKAA2, PPAP2B	Hannum	1	0.00820878161346878	0.000400906550744066	1	0	6937
HIST1H2BA, HIST1H2AA	Hannum	1	0.00821014537388112	0.000315583567014247	0	1	6938
TYRO3	Hannum	1	0.00824568896478513	0.000369161867928263	0	1	6939
SERPINB9	Hannum	1	0.00825656762360818	0.000355334254698957	0	1	6940
DGCR2	Hannum	1	0.00826396432597463	0.000325290483935416	0	1	6941
ZNF621	Hannum	1	0.00827892286522195	0.000172604742806768	0	1	6942
FYN	Hannum	1	0.0083007746724061	0.000482494093916085	0	1	6943
DEDD2	Hannum	1	0.00834605018028463	0.000291759664345296	0	1	6944
FAM120B, DLL1	Hannum	1	0.00834783598961934	9.00189925118727e-05	1	0	6945
AL592494.5, RP11-343N15.1	Hannum	1	0.00835364467415024	0.000828942806845707	1	0	6946
IGF2, AC132217.4	Hannum	1	0.00835950167791365	0.00027942281286423	0	1	6947
MIR543	Hannum	1	0.00837010930225221	0.000424253625140014	0	1	6948
MVK	Hannum	1	0.00838671408515931	0.000643054048814649	0	1	6949
ADAM6	Hannum	1	0.00839278932491306	0.000515741322690734	0	1	6950
SNHG14, TMEM261P1	Hannum	1	0.00839404104069029	0.000644750136386321	0	1	6951
REPIN1, ZNF775, RP4-584D14.5	Hannum	1	0.00841873163272581	0.000137734010445163	0	1	6952
DCBLD1, GOPC	Hannum	1	0.00844577379216612	0.000981632536964368	0	1	6953
POU5F1B, CASC8	Hannum	1	0.00846321957324425	0.00046044406319952	0	1	6954
RMI2, PRM1	Hannum	1	0.00852341557331467	0.000387428860279908	0	1	6955
FAM120B	Hannum	1	0.00853244187067496	0.000471294066660225	0	1	6956
DLL4	Hannum	1	0.00854421730309024	0.000386975384892294	0	1	6957
RP11-344E13.3, RP11-344E13.1	Hannum	1	0.00855070655227132	0.000392127459226148	0	1	6958
GLTSCR1L	Hannum	1	0.00855793607809138	0.000350869955493347	0	1	6959
RP11-351A11.1, MCM9	Hannum	1	0.00858401322335728	4.6519506853329e-05	1	0	6960
STARD5	Hannum	1	0.00858574464373158	0.000100348500421276	0	1	6961
PGLYRP2	Hannum	1	0.00858731760967048	0.000594546078591981	0	1	6962
PLEKHM1P	Hannum	1	0.00860193278242819	0.000614242275438674	0	1	6963
DACT3-AS1, DACT3	Hannum	1	0.00862813347340635	5.67542408339635e-05	1	0	6964
RP11-71E19.5	Hannum	1	0.00862853124006327	0.000998122813071415	0	1	6965
GNAT2	Hannum	1	0.00863301724834176	0.000394588540229626	0	1	6966
TRPC7	Hannum	1	0.00864343658911082	0.000497860460001486	0	1	6967
AC003101.1, MIR4725, MIR365B	Hannum	1	0.00866115519873277	0.000422820309302573	0	1	6968
DNAJA4, RP11-762H8.3	Hannum	1	0.00872207701046766	0.000316570596813044	0	1	6969
SCN4A	Hannum	1	0.0087248369567693	0.000343348721557564	0	1	6970
RP11-744I24.2	Hannum	1	0.0087312554857414	5.07092146326641e-05	0	1	6971
CRH	Hannum	1	0.0087348574684812	0.000126003250539799	0	1	6972
FAM160A1	Hannum	1	0.00873925570499691	7.92326694607139e-05	1	0	6973
PFDN6, RGL2, TAPBP	Hannum	1	0.00873937219135124	0.000228519658302273	0	1	6974
LZTS3	Hannum	1	0.00874162650600637	0.000661456495427645	0	1	6975
PNPLA2	Hannum	1	0.00876020007647885	0.000754145285566112	0	1	6976
MAPKBP1, RP11-23P13.4	Hannum	1	0.00878493255336121	0.000333395694314017	0	1	6977
SLC35A4, APBB3	Hannum	1	0.00879308502892731	0.000122980299819277	0	1	6978
KLHL33	Hannum	1	0.00880141417567842	0.000435790519395235	0	1	6979
NABP2	Hannum	1	0.00880202456235886	0.000294999292493752	0	1	6980
HOTAIRM1	Hannum	1	0.00880454435852641	0.00156536196320325	0	1	6981
HSD17B7	Hannum	1	0.00880512203266316	0.00106230711609098	0	1	6982
CPSF3L	Hannum	1	0.00880533808540299	0.00039601312330703	0	1	6983
GABRB1	Hannum	1	0.00881352240478006	0.000709325761719921	0	1	6984
STAG3L4	Hannum	1	0.00882445348745196	0.000215358082802979	0	1	6985
RP11-744N12.3	Hannum	1	0.00885978567937347	0.00126937473759028	0	1	6986
AP001462.6, SF1	Hannum	1	0.00887530454250557	3.5794028296919e-05	1	0	6987
GRAMD1B	Hannum	1	0.00887582157985429	0.000307565784582489	0	1	6988
