outcome,build,nsnp,beta,se,pval,fdr
COLEC12_Q5KU26_OID20738_v1_Inflammation,GRCh37,84,-0.105261614201654,0.00850861835970974,3.74301271826246e-35,1.08749088077901e-34
CHEK2_O96017_OID20054_v1_Cardiometabolic,GRCh37,84,-0.118600572071324,0.00959875771688305,4.5308309165039e-35,1.31480811045915e-34
ELOB_Q15370_OID30127_v1_Cardiometabolic_II,GRCh37,84,-0.117639725239247,0.00954254598422665,6.40810262926205e-35,1.85735447772876e-34
CYB5R2_Q6BCY4_OID31512_v1_Oncology_II,GRCh37,84,-0.112626590017109,0.00914053977908064,6.92570173469257e-35,2.00498238763296e-34
CORO1A_P31146_OID20286_v1_Cardiometabolic,GRCh37,84,-0.11542272019531,0.00937717056846739,8.11142519628016e-35,2.34544904960377e-34
PLEKHO1_Q53GL0_OID31088_v1_Neurology_II,GRCh37,84,-0.113225470864716,0.00920049777874427,8.36204985599701e-35,2.41503963698199e-34
YES1_P07947_OID21348_v1_Oncology,GRCh37,84,-0.114060138755479,0.00928422374589877,1.08545103444407e-34,3.13115839424651e-34
NFU1_Q9UMS0_OID31510_v1_Oncology_II,GRCh37,84,-0.115199679277226,0.00938620242292641,1.26010605812239e-34,3.63066187292746e-34
COL9A1_P20849_OID20550_v1_Inflammation,GRCh37,84,0.109931453220175,0.00896239146407881,1.38135088791088e-34,3.97527550898195e-34
DCXR_Q7Z4W1_OID21480_v1_Oncology,GRCh37,84,-0.107842537610274,0.00879918461722246,1.56071707154285e-34,4.48613698526417e-34
DDX25_Q9UHL0_OID30892_v1_Neurology_II,GRCh37,84,-0.117282284939937,0.00958082425466741,1.86882927668313e-34,5.36541991151867e-34
TNFAIP8_O95379_OID20433_v1_Inflammation,GRCh37,84,-0.116787881673457,0.00954147722566689,1.89983457492885e-34,5.44798898200636e-34
CRYZL1_O95825_OID30272_v1_Cardiometabolic_II,GRCh37,84,-0.11427489766325,0.00934636257271262,2.23929838271422e-34,6.41385817764427e-34
GP5_P40197_OID30611_v1_Inflammation_II,GRCh37,84,0.115606191540913,0.0094658424793278,2.6498581841479e-34,7.58084428625331e-34
FKBP14_Q9NWM8_OID31065_v1_Neurology_II,GRCh37,84,-0.113976273451727,0.00933616116026136,2.81574618636276e-34,8.04593668800478e-34
MSRA_Q9UJ68_OID21513_v1_Oncology,GRCh37,84,-0.113429558988334,0.00930434870755112,3.47023633189882e-34,9.90446275433709e-34
JAM2_P57087_OID21064_v1_Neurology,GRCh37,84,-0.107998672136498,0.00886682947249172,3.96903444930409e-34,1.13147797579456e-33
SNAP23_O00161_OID20218_v1_Cardiometabolic,GRCh37,84,-0.113284218618679,0.00930650516910773,4.35085663222275e-34,1.23887067955075e-33
XIAP_P98170_OID30490_v1_Inflammation_II,GRCh37,84,-0.114320308185271,0.00939707159558003,4.74386295690824e-34,1.34919244237507e-33
SMAD1_Q15797_OID21180_v1_Oncology,GRCh37,84,-0.114321511798037,0.00940277568404282,5.18432290168208e-34,1.47273622476355e-33
NOMO1_Q15155_OID21106_v1_Neurology,GRCh37,84,0.105297669454401,0.00867111068850092,6.21080022694337e-34,1.76226916380873e-33
IL17F_Q96PD4_OID20456_v1_Inflammation,GRCh37,84,0.115969213542537,0.00955196282263789,6.41342727784691e-34,1.81763721682904e-33
ICA1_Q05084_OID20484_v1_Inflammation,GRCh37,84,-0.112601995433955,0.00928230040207112,7.25119648350153e-34,2.05267242345096e-33
ENPP2_Q13822_OID20288_v1_Cardiometabolic,GRCh37,84,0.0880411849473567,0.0072594309441205,7.52110873038098e-34,2.12659787644572e-33
NDST1_P52848_OID31369_v1_Oncology_II,GRCh37,84,-0.114973143371516,0.00948906552064978,8.64937188088359e-34,2.44276789092242e-33
SH2D1A_O60880_OID20514_v1_Inflammation,GRCh37,84,-0.113611043122061,0.00937725714216089,8.7328833906867e-34,2.46348547741929e-33
THSD1_Q9NS62_OID30476_v1_Inflammation_II,GRCh37,84,-0.116479313767627,0.00961942991810087,9.49247692730949e-34,2.67465145477966e-33
PLIN1_O60240_OID20835_v1_Neurology,GRCh37,84,0.11338905422414,0.00936714766518642,9.9404066028634e-34,2.7976132736133e-33
VSTM2L_Q96N03_OID20067_v1_Cardiometabolic,GRCh37,84,0.115307079519498,0.00952594425978961,9.99399708551004e-34,2.8094364924041e-33
SCARF2_Q96GP6_OID21048_v1_Neurology,GRCh37,84,-0.0956241333463938,0.00790907884141449,1.18669638111567e-33,3.33208960716043e-33
TTF2_Q9UNY4_OID30942_v1_Neurology_II,GRCh37,84,-0.111333189791021,0.0092382327418814,1.90795692873626e-33,5.35110232267533e-33
UROD_P06132_OID30603_v1_Inflammation_II,GRCh37,84,0.106979169739456,0.00887909856795657,1.97686783748605e-33,5.53796925374268e-33
TNPO1_Q92973_OID31330_v1_Oncology_II,GRCh37,84,-0.115046868749649,0.00956341609613245,2.47482419313711e-33,6.9249405911772e-33
NDUFA5_Q16718_OID30520_v1_Inflammation_II,GRCh37,84,-0.115160430334983,0.00958100774484374,2.80130616701905e-33,7.82945709814312e-33
PF4_P02776_OID30764_v1_Inflammation_II,GRCh37,84,0.111951514007025,0.00932278119155722,3.21066865295539e-33,8.96327060077076e-33
GIPC3_Q8TF64_OID31507_v1_Oncology_II,GRCh37,84,-0.111279900603477,0.00927063861208131,3.40676155807919e-33,9.49977418379325e-33
CSF3R_Q99062_OID30527_v1_Inflammation_II,GRCh37,84,-0.111789931018605,0.00935479912731955,6.49184358856628e-33,1.80817595245256e-32
RAB11FIP3_O75154_OID30325_v1_Cardiometabolic_II,GRCh37,84,-0.109941223062662,0.00921773666820137,8.54607707110538e-33,2.37761272643368e-32
LAMP2_P13473_OID21035_v1_Neurology,GRCh37,84,0.110584297335343,0.0092764731737382,9.20618474161222e-33,2.55832808512614e-32
ESPL1_Q14674_OID31176_v1_Oncology_II,GRCh37,84,-0.115433748881131,0.00968943827672278,1.00832826318308e-32,2.79886083121527e-32
L3HYPDH_Q96EM0_OID30314_v1_Cardiometabolic_II,GRCh37,84,-0.11176119979123,0.0093884356391359,1.12625885775684e-32,3.12263313019212e-32
PAFAH2_Q99487_OID31286_v1_Oncology_II,GRCh37,84,-0.112637654267951,0.00947042581607646,1.27745793952026e-32,3.5378001841052e-32
RAP1A_P62834_OID30452_v1_Inflammation_II,GRCh37,84,-0.113883914245052,0.00957711568988032,1.31418632310992e-32,3.63536604317521e-32
VAV3_Q9UKW4_OID30795_v1_Neurology_II,GRCh37,84,-0.111906997476999,0.00941134100925778,1.32366381444637e-32,3.65741277203518e-32
LYPD8_Q6UX82_OID21251_v1_Oncology,GRCh37,84,-0.103908529599989,0.00873953910180936,1.34248154457778e-32,3.70518797172435e-32
LAIR2_Q6ISS4_OID20965_v1_Neurology,GRCh37,84,-0.084093828336509,0.00707586257597407,1.42307029734595e-32,3.92314606972873e-32
TJP3_O95049_OID30798_v1_Neurology_II,GRCh37,84,-0.114354639338767,0.00963099565276965,1.62318930954426e-32,4.46975853002767e-32
SRPK2_P78362_OID20502_v1_Inflammation,GRCh37,84,-0.109508595100053,0.00922374543465978,1.64546667906587e-32,4.52596617167097e-32
NECTIN2_Q92692_OID20222_v1_Cardiometabolic,GRCh37,84,-0.109345915596388,0.00921496772154862,1.77510330761864e-32,4.87701089952755e-32
DPP7_Q9UHL4_OID20142_v1_Cardiometabolic,GRCh37,84,0.0995436602483791,0.00839435569420257,1.94650273309705e-32,5.34187288517358e-32
LTB_Q06643_OID31383_v1_Oncology_II,GRCh37,84,-0.109941072226554,0.0092853669800651,2.41729510395614e-32,6.62639313242665e-32
LTA_P01374_OID20586_v1_Inflammation,GRCh37,84,-0.0910300644255313,0.00769026434818071,2.51123500928509e-32,6.87613558975804e-32
SIRT1_Q96EB6_OID30439_v1_Inflammation_II,GRCh37,84,-0.112955896120088,0.00956442562433764,3.46548575102915e-32,9.47831841262312e-32
SERPINI1_Q99574_OID30604_v1_Inflammation_II,GRCh37,84,-0.10322723002438,0.00874116989593175,3.49395592910142e-32,9.5454246441442e-32
SSBP1_Q04837_OID30468_v1_Inflammation_II,GRCh37,84,-0.113375911036216,0.00961012971140196,4.01878257629167e-32,1.09668914849084e-31
TXNDC9_O14530_OID31121_v1_Neurology_II,GRCh37,84,-0.110717913321169,0.00939733768264539,4.84252618217675e-32,1.31999646269223e-31
SOD1_P00441_OID20386_v1_Cardiometabolic,GRCh37,84,0.108344523787426,0.00921238284381566,6.21801026552451e-32,1.69302950664001e-31
SWAP70_Q9UH65_OID31477_v1_Oncology_II,GRCh37,84,-0.109785417646985,0.00933673158566252,6.39025152303053e-32,1.73797647924575e-31
CNTN4_Q8IWV2_OID21117_v1_Neurology,GRCh37,84,-0.100882126537994,0.00858170578750585,6.61784805067652e-32,1.79786107177393e-31
NOTCH1_P46531_OID20311_v1_Cardiometabolic,GRCh37,84,-0.106140401845067,0.00904297279756977,8.20306560357919e-32,2.2260220530518e-31
RPGR_Q92834_OID30959_v1_Neurology_II,GRCh37,84,-0.112688736416558,0.00960759351673029,9.03802951508668e-32,2.4498614082235e-31
TRIM26_Q12899_OID31207_v1_Oncology_II,GRCh37,84,0.113117971039987,0.00965562646013482,1.06490592205692e-31,2.88332786485501e-31
RBM25_P49756_OID31236_v1_Oncology_II,GRCh37,84,-0.113268315380134,0.00967038603850875,1.09463376467827e-31,2.96051450736842e-31
SCN3A_Q9NY46_OID30903_v1_Neurology_II,GRCh37,84,-0.112558204585991,0.00961010914630357,1.10014779160474e-31,2.97211418979188e-31
NOS3_P29474_OID20834_v1_Neurology,GRCh37,84,-0.108851427195658,0.00931857735487889,1.59182736118203e-31,4.29563201137664e-31
STC1_P52823_OID21014_v1_Neurology,GRCh37,84,-0.105869137478112,0.00906723690531323,1.69048389607852e-31,4.55679325765164e-31
FTCD_O95954_OID31137_v1_Neurology_II,GRCh37,84,-0.106872591227621,0.00915513010396108,1.74069528374885e-31,4.68693313915063e-31
NDUFS6_O75380_OID21224_v1_Oncology,GRCh37,84,0.111476090029473,0.00955053147844676,1.76709465770706e-31,4.75274017693718e-31
SAT1_P21673_OID30111_v1_Cardiometabolic_II,GRCh37,84,-0.111807928908713,0.00960091201047852,2.41748646433931e-31,6.49481967052842e-31
LAIR1_Q6GTX8_OID20737_v1_Inflammation,GRCh37,84,-0.0941877563658739,0.00810371043291348,3.15642108889612e-31,8.47066101953761e-31
DSG2_Q14126_OID21113_v1_Neurology,GRCh37,84,-0.102194920995493,0.00880256740948746,3.6802429638093e-31,9.86549108309543e-31
GTPBP2_Q9BX10_OID30946_v1_Neurology_II,GRCh37,84,-0.108897234072222,0.00938964016661627,4.23826807201562e-31,1.13488281928365e-30
ZNF174_Q15697_OID30508_v1_Inflammation_II,GRCh37,84,-0.111524417700181,0.00962039037939518,4.49785746817283e-31,1.20306529413311e-30
HNMT_P50135_OID20975_v1_Neurology,GRCh37,84,-0.0920169361116899,0.00793986096513694,4.67272589688393e-31,1.24846178698683e-30
REG1B_P48304_OID20266_v1_Cardiometabolic,GRCh37,84,0.101437667641937,0.00875535351682352,4.86473555299416e-31,1.29833316298832e-30
OTOA_Q7RTW8_OID30825_v1_Neurology_II,GRCh37,84,-0.111576401309244,0.00963692695373569,5.32705351878043e-31,1.42015734467707e-30
TAFA5_Q7Z5A7_OID21321_v1_Oncology,GRCh37,84,-0.105559206611907,0.00912224709972312,5.73865484440863e-31,1.52820819457029e-30
FUS_P35637_OID21256_v1_Oncology,GRCh37,84,0.10903925312376,0.00942797068484479,6.16268028725474e-31,1.63932701500877e-30
DOK2_O60496_OID20138_v1_Cardiometabolic,GRCh37,84,-0.107256330510739,0.0092775014335448,6.50184443070194e-31,1.72765329560601e-30
RRP15_Q9Y3B9_OID30867_v1_Neurology_II,GRCh37,84,-0.11140102821322,0.00963969254757946,6.84483929726819e-31,1.81680307824646e-30
PPM1F_P49593_OID30350_v1_Cardiometabolic_II,GRCh37,84,-0.107567736860782,0.0093102422578487,7.07101765873676e-31,1.87478566558419e-30
CLUL1_Q15846_OID20198_v1_Cardiometabolic,GRCh37,84,-0.0858611025021772,0.00743157279289201,7.08268624833545e-31,1.87582934917705e-30
CEP350_Q5VT06_OID31247_v1_Oncology_II,GRCh37,84,-0.111440320859834,0.00964723641029118,7.25195710483346e-31,1.91856575096248e-30
ECI2_O75521_OID30142_v1_Cardiometabolic_II,GRCh37,84,-0.109111750903036,0.00944825018544349,7.52465396896716e-31,1.98854145192967e-30
GCC1_Q96CN9_OID31147_v1_Neurology_II,GRCh37,84,-0.107108906137472,0.00927514805601688,7.56060227144897e-31,1.99586736784931e-30
PRC1_O43663_OID31345_v1_Oncology_II,GRCh37,84,-0.109512233043554,0.00948578696273008,7.83545064211264e-31,2.0661742671484e-30
LYPD3_O95274_OID21530_v1_Oncology,GRCh37,84,-0.0976426940157471,0.00847294672328092,9.98025573907642e-31,2.6288925540716e-30
CWC15_Q9P013_OID31479_v1_Oncology_II,GRCh37,84,0.107293710275403,0.00932492360337797,1.22880554431434e-30,3.23327792896594e-30
LILRA3_Q8N6C8_OID30376_v1_Cardiometabolic_II,GRCh37,84,-0.0665486957897675,0.00578761464980468,1.34279206291483e-30,3.52937545463854e-30
LRP2_P98164_OID30960_v1_Neurology_II,GRCh37,84,-0.110401101262469,0.00961335953756678,1.58517352356006e-30,4.16193827722586e-30
MTPN_P58546_OID20080_v1_Cardiometabolic,GRCh37,84,-0.109892163511118,0.00957339040278772,1.68374351673771e-30,4.41595867200615e-30
USO1_O60763_OID21367_v1_Oncology,GRCh37,84,-0.106658550407349,0.00930295872386769,1.97727999852086e-30,5.18021736113565e-30
RARRES2_Q99969_OID20373_v1_Cardiometabolic,GRCh37,84,0.104538474360745,0.00911881841773692,1.99970897872798e-30,5.23332684184907e-30
SESTD1_Q86VW0_OID20790_v1_Neurology,GRCh37,84,-0.107966878118796,0.00941939843838983,2.04297145519868e-30,5.34078529128448e-30
RNASEH2A_O75792_OID31027_v1_Neurology_II,GRCh37,84,-0.107395220130259,0.0093704783924472,2.07066867440645e-30,5.40736512821319e-30
TNNI3_P19429_OID20050_v1_Cardiometabolic,GRCh37,84,0.108812214078618,0.00949460941394073,2.08500614037979e-30,5.43895150167889e-30
VWF_P04275_OID20256_v1_Cardiometabolic,GRCh37,84,0.104062780386441,0.00910131892063136,2.83384967270462e-30,7.38284306894318e-30
HIF1A_Q16665_OID30425_v1_Inflammation_II,GRCh37,84,-0.110106541830386,0.00962996822298273,2.83627771651073e-30,7.38284306894318e-30
KAZN_Q674X7_OID31481_v1_Oncology_II,GRCh37,84,-0.104946768390109,0.00918545693615593,3.1250878731912e-30,8.12589837123456e-30
PAK4_O96013_OID20819_v1_Neurology,GRCh37,84,-0.108305062585077,0.00948066108105328,3.18061940567947e-30,8.26143755693617e-30
GAD2_Q05329_OID30449_v1_Inflammation_II,GRCh37,84,-0.109821772516985,0.00962129860372664,3.54162136724594e-30,9.18927640314294e-30
FRMD4B_Q9Y2L6_OID30155_v1_Cardiometabolic_II,GRCh37,84,-0.106577310903238,0.00933720907947888,3.5492097021834e-30,9.19912685630014e-30
IDI2_Q9BXS1_OID20823_v1_Neurology,GRCh37,84,0.102347646415795,0.00896690847396213,3.56269980928795e-30,9.22423664603262e-30
CST6_Q15828_OID20293_v1_Cardiometabolic,GRCh37,84,0.101353237390298,0.00888020330370503,3.58474050384158e-30,9.27140774234506e-30
TP53I3_Q53FA7_OID30632_v1_Inflammation_II,GRCh37,84,0.102704120802528,0.00900119851170459,3.72517161534526e-30,9.62435179853843e-30
PDE1C_Q14123_OID31201_v1_Oncology_II,GRCh37,84,-0.109871098888185,0.00964471345061567,4.59152946484218e-30,1.18500537039438e-29
IL31RA_Q8NI17_OID30475_v1_Inflammation_II,GRCh37,84,0.0939531698902842,0.00824852234944464,4.67361002423271e-30,1.20490732399453e-29
PSCA_O43653_OID31493_v1_Oncology_II,GRCh37,84,-0.0615393833641144,0.00540641781530267,5.10229375171524e-30,1.31403021673686e-29
OPHN1_O60890_OID31087_v1_Neurology_II,GRCh37,84,-0.104251850306842,0.00916218567397252,5.35175214475822e-30,1.37681343618064e-29
RICTOR_Q6R327_OID30433_v1_Inflammation_II,GRCh37,84,-0.109542050957146,0.00962988512565926,5.55632982299762e-30,1.42792967696951e-29
PROCR_Q9UNN8_OID30149_v1_Cardiometabolic_II,GRCh37,84,-0.10567679972126,0.00929087672512489,5.61806116139109e-30,1.44226628333701e-29
DBI_P07108_OID21143_v1_Neurology,GRCh37,84,-0.104607526958809,0.009199307262094,5.81557490775859e-30,1.49139373427297e-29
PCBD1_P61457_OID30610_v1_Inflammation_II,GRCh37,84,-0.103775108431808,0.00912654042060955,5.85196926685021e-30,1.49914228525645e-29
TNFRSF6B_O95407_OID20964_v1_Neurology,GRCh37,84,-0.100716291345526,0.0088595591361131,6.02904775673564e-30,1.54287656728277e-29
EPGN_Q6UW88_OID31373_v1_Oncology_II,GRCh37,84,-0.107849723535093,0.00949265850619442,6.5106125671604e-30,1.66435680589369e-29
GPR158_Q5T848_OID31013_v1_Neurology_II,GRCh37,84,-0.105167932274188,0.00927392883924241,8.29828305458867e-30,2.11911944109812e-29
OLFM4_Q6UX06_OID30665_v1_Inflammation_II,GRCh37,84,-0.0954491338884475,0.00842307835780845,9.1247542036176e-30,2.3277238378524e-29
STAU1_O95793_OID31210_v1_Oncology_II,GRCh37,84,-0.109111379184195,0.00963125928852635,9.4404313761303e-30,2.40572337379119e-29
NADK_O95544_OID20178_v1_Cardiometabolic,GRCh37,84,-0.101199650658937,0.00893633608047303,9.92292467090586e-30,2.52602468537436e-29
FABP3_P05413_OID30351_v1_Cardiometabolic_II,GRCh37,84,0.0959747308154213,0.0084799686113845,1.07106138274087e-29,2.72368439678128e-29
FAM3B_P58499_OID21372_v1_Oncology,GRCh37,84,0.0958851279751093,0.00849519881910267,1.52178130674007e-29,3.86580256560357e-29
ORM1_P02763_OID30768_v1_Inflammation_II,GRCh37,84,0.102630916414638,0.00909582986313282,1.58691663167192e-29,4.02704994606284e-29
SNX18_Q96RF0_OID31476_v1_Oncology_II,GRCh37,84,-0.105880701226839,0.00938513307550467,1.6150552356588e-29,4.09417346051019e-29
MSTN_O14793_OID20115_v1_Cardiometabolic,GRCh37,84,-0.0970865052750337,0.00860658381006272,1.63825972642117e-29,4.14866189592667e-29
SMOC2_Q9H3U7_OID20730_v1_Inflammation,GRCh37,84,-0.0921106048483092,0.00817167945517264,1.80566339612927e-29,4.56782001982231e-29
GORASP2_Q9H8Y8_OID31438_v1_Oncology_II,GRCh37,84,-0.105592107087046,0.00939024376055145,2.45447151083657e-29,6.20265404717658e-29
MRPL52_Q86TS9_OID31239_v1_Oncology_II,GRCh37,84,0.108612996387116,0.00967941537603203,3.21509063134277e-29,8.11634742105886e-29
CRELD2_Q6UXH1_OID20751_v1_Inflammation,GRCh37,84,-0.0986749462839465,0.0088113636779282,4.14222950840403e-29,1.04459966604867e-28
WASF3_Q9UPY6_OID20882_v1_Neurology,GRCh37,84,-0.106450366907998,0.00951264507705646,4.54345002081277e-29,1.14459083598045e-28
IL20_Q9NYY1_OID20453_v1_Inflammation,GRCh37,84,-0.107338557357456,0.00959563379309472,4.76484470454738e-29,1.199119632078e-28
TRIM40_Q6P9F5_OID30885_v1_Neurology_II,GRCh37,84,-0.104506654741209,0.00934559382681043,4.96975581989193e-29,1.2493914631148e-28
GRHPR_Q9UBQ7_OID30289_v1_Cardiometabolic_II,GRCh37,84,-0.101719327168264,0.00912186369502341,7.06818839077712e-29,1.77509575942291e-28
SERPINB6_P35237_OID21023_v1_Neurology,GRCh37,84,-0.102810896147677,0.0092221050125724,7.29783185079745e-29,1.83087280972437e-28
PRAME_P78395_OID31165_v1_Oncology_II,GRCh37,84,-0.107400184693258,0.00964628217616751,8.58532415950224e-29,2.15165252179261e-28
MAPK13_O15264_OID31205_v1_Oncology_II,GRCh37,84,0.107139786989179,0.00962327991007861,8.6284229958149e-29,2.16022231040732e-28
SERPINA5_P05154_OID30763_v1_Inflammation_II,GRCh37,84,0.101377091538373,0.00910794874833118,8.90169347989856e-29,2.22634107033339e-28
MAGEA3_P43357_OID31331_v1_Oncology_II,GRCh37,84,-0.106444048718207,0.0095796247331315,1.10284829056397e-28,2.7554170472793e-28
TNN_Q9UQP3_OID30412_v1_Cardiometabolic_II,GRCh37,84,0.0726498609615195,0.00653990209567458,1.13794352937445e-28,2.84017592825352e-28
DLG4_P78352_OID31071_v1_Neurology_II,GRCh37,84,-0.103062321930928,0.00929101824442736,1.36141858986904e-28,3.39445169478138e-28
ICAM2_P13598_OID20248_v1_Cardiometabolic,GRCh37,84,-0.0769644024154707,0.00694125970216106,1.43525178313038e-28,3.57486737769435e-28
LEO1_Q8WVC0_OID30991_v1_Neurology_II,GRCh37,84,-0.104851391406828,0.00945774886608126,1.46219555675231e-28,3.63824248274986e-28
HMOX1_P09601_OID20217_v1_Cardiometabolic,GRCh37,84,-0.100856167714871,0.00910922144590361,1.71767162644674e-28,4.26954033377027e-28
ECE1_P42892_OID20891_v1_Neurology,GRCh37,84,-0.104000886187172,0.00939509081039978,1.75978435139166e-28,4.36974087663886e-28
SAMD9L_Q8IVG5_OID20536_v1_Inflammation,GRCh37,84,-0.10041209440274,0.00908785548709114,2.21567296674776e-28,5.49613764553177e-28
NPTXR_O95502_OID20191_v1_Cardiometabolic,GRCh37,84,-0.0936240761359666,0.00847865878769741,2.387828785428e-28,5.91713241414539e-28
EHBP1_Q8NDI1_OID30302_v1_Cardiometabolic_II,GRCh37,84,-0.101061867452258,0.00916024305137514,2.65876017018991e-28,6.58178793151094e-28
IL17C_Q9P0M4_OID20477_v1_Inflammation,GRCh37,84,-0.102783050688013,0.0093221147848591,2.87202902329936e-28,7.10248971511136e-28
NUDT10_Q8NFP7_OID30198_v1_Cardiometabolic_II,GRCh37,84,-0.105831015558071,0.00959896092731639,2.8869123132197e-28,7.13202573510285e-28
STXBP1_P61764_OID31054_v1_Neurology_II,GRCh37,84,-0.103147256502069,0.00936302039501123,3.18364680485401e-28,7.8570978113691e-28
CLU_P10909_OID30732_v1_Inflammation_II,GRCh37,84,0.101494068141404,0.00921996647915634,3.49395103088603e-28,8.61415162696089e-28
PLXNB3_Q9ULL4_OID20160_v1_Cardiometabolic,GRCh37,84,-0.103050946306086,0.00936686160972731,3.75196986960807e-28,9.24089228798901e-28
SORCS2_Q96PQ0_OID21262_v1_Oncology,GRCh37,84,-0.0933749664265872,0.00849109657081454,3.95894714820799e-28,9.74077665471864e-28
FXYD5_Q96DB9_OID20463_v1_Inflammation,GRCh37,84,-0.102033621860369,0.00928323633453184,4.21430696436293e-28,1.03585701069346e-27
GALNT10_Q86SR1_OID21371_v1_Oncology,GRCh37,84,-0.0960014772712542,0.00873741620389323,4.39407162227618e-28,1.07825353759199e-27
RAB39B_Q96DA2_OID30069_v1_Cardiometabolic_II,GRCh37,84,-0.105809234513246,0.00963008207717121,4.39568321796571e-28,1.07825353759199e-27
MAPT_P10636_OID20830_v1_Neurology,GRCh37,84,-0.105549649171968,0.00960842090316839,4.50643192912334e-28,1.1043034202074e-27
TNFRSF21_O75509_OID21052_v1_Neurology,GRCh37,84,-0.0997634893100847,0.00909521268063846,5.3989302528567e-28,1.32167555937743e-27
TWF2_Q6IBS0_OID30386_v1_Cardiometabolic_II,GRCh37,84,-0.101399814311206,0.00928335795808464,8.97351547727264e-28,2.19453110361527e-27
MYLPF_Q96A32_OID30917_v1_Neurology_II,GRCh37,84,-0.0996265016508749,0.00912850963328676,9.90554952347281e-28,2.42002649989376e-27
SH3GL3_Q99963_OID31334_v1_Oncology_II,GRCh37,84,-0.104444991974392,0.00958558574228244,1.20374122264571e-27,2.93790362790592e-27
FGF19_O95750_OID20715_v1_Inflammation,GRCh37,84,-0.100712761542292,0.00926295179713845,1.55627281408901e-27,3.7944902984723e-27
