from	to
SOX2	MFAP3
SOX2	TIMD4
SOX2	NUP50
SOX2	TMEM25
SOX2	DNAJB6
SOX2	RLN1
SOX2	CREB3
SOX9	GATA3
SOX9	CRX
SOX9	YAP1
SOX9	CREB3
SOX9	MTDH
SOX9	MAVS
SOX9	FOXJ3
SOX9	SOX2
SOX9	PSIP1
SOX9	LEO1
SOX9	SDC1
SOX9	DRAXIN
SOX9	LRRFIP1
SOX9	CREBZF
SOX9	ECSCR
SP6	BPTF
SP6	PYGO1
SP6	WNT3
SP6	WNT9B
SP6	NEDD4
SP6	PRTG
SP6	MEF2C
SP6	ZNF75D
SP6	KLF4
SP6	ZBTB17
SP6	C17orf58
SP6	C17orf69
SP6	KIAA1267
SP6	PLEKHM1P
SP6	B3GAT1-DT
SPACA5	RAB44
SPACA5	YARS1
SPACA5	FBN2
SPACA5	EPHB6
SPACA5	ITIH5
SPACA5	TMPRSS15
SPACA5	PDZD2
SPACA5	LRRC38
SPACA5	IGFL4
SPACA5	GATD3
SPACA5	ING1
SPACA5	CILP
SPACA5	MSLNL
SPACA5	PALLD
SPACA5	MINDY1
SPAG1	MERTK
SPAG1	OSMR
SPAG1	TMEM132A
SPAG1	TYRO3
SPAG1	CSF3R
SPAG1	CLIP2
SPAG1	TAX1BP1
SPAG1	FGFR2
SPAG1	NRP2
SPAG1	KIAA0319
SPAG1	USP28
SPAG1	DDHD2
SPAG1	ROR1
SPAG1	GCC1
SPAG1	NTRK2
SPARC	PPME1
SPARC	YOD1
SPARC	ST13
SPARC	DDI2
SPARC	TNFSF13
SPARC	SERPINA5
SPARC	CLPP
SPARC	ERMAP
SPARC	PPIE
SPARC	RANBP1
SPARC	SERPINA3
SPARC	FCN1
SPARC	SEPTIN3
SPARC	SERPINA4
SPARC	CLEC4A
SPARCL1	TOR1AIP1
SPARCL1	OGFR
SPARCL1	IL22RA1
SPARCL1	MTSS1
SPARCL1	YTHDF3
SPARCL1	TNFRSF11A
SPARCL1	GHR
SPARCL1	LPP
SPARCL1	ISM2
SPARCL1	MICALL2
SPARCL1	CSF1
SPARCL1	TSPYL1
SPARCL1	FAM171A2
SPARCL1	FRMD7
SPARCL1	MPHOSPH8
SPART	PAXX
SPART	CPA1
SPART	CORO6
SPART	CEP20
SPART	PRUNE2
SPART	LTO1
SPART	SIT1
SPART	GPR15L
SPART	PI3
SPART	NEB
SPART	TTN
SPART	VMO1
SPART	TIMP4
SPART	NARS1
SPART	UBQLN3
SPESP1	THPO
SPESP1	GHR
SPESP1	CSF1
SPESP1	INSL5
SPESP1	TXNDC15
SPESP1	PBXIP1
SPESP1	HRG
SPESP1	RLN2
SPESP1	SUSD5
SPESP1	ZCCHC8
SPESP1	CFC1
SPESP1	VEGFA
SPESP1	SOX2
SPESP1	TSPYL1
SPESP1	NUP50
SPINK1	MYL4
SPINK1	TSPAN8
SPINK1	SLURP1
SPINK1	CXCL14
SPINK1	SPINK6
SPINK1	PSMG4
SPINK1	CETN3
SPINK1	EPCAM
SPINK1	SCRG1
SPINK1	SOD2
SPINK1	LXN
SPINK1	VSNL1
SPINK1	MYL3
SPINK1	TPM3
SPINK1	ORM1
SPINK2	FAM3D
SPINK2	CST7
SPINK2	PDCD6
SPINK2	PDCD1LG2
SPINK2	HSBP1
SPINK2	LAIR2
SPINK2	WFDC2
SPINK2	FGL1
SPINK2	ICAM2
SPINK2	IL18
SPINK2	CLPS
SPINK2	CXCL13
SPINK2	CXCL9
SPINK2	REG3A
SPINK2	FKBP14
SPINK4	PVR
SPINK4	KIR2DL2
SPINK4	WFDC12
SPINK4	TREH
SPINK4	KLK4
SPINK4	SERPINA11
SPINK4	PRR4
SPINK4	IL31RA
SPINK4	RNASE6
SPINK4	TIMP4
SPINK4	PI3
SPINK4	CYTL1
SPINK4	PRSS53
SPINK4	CRELD1
SPINK4	XG
SPINK5	MYBPC2
SPINK5	NID1
SPINK5	SELP
SPINK5	DNM3
SPINK5	EPHA1
SPINK5	USP25
SPINK5	SLMAP
SPINK5	VPS53
SPINK5	RNF31
SPINK5	MATN2
SPINK5	DNM1
SPINK5	SPON1
SPINK5	TNR
SPINK5	TIE1
SPINK5	RABEP1
SPINK6	CXCL14
SPINK6	IL19
SPINK6	PSMG4
SPINK6	S100A12
SPINK6	PSMG3
SPINK6	RNASE4
SPINK6	COMMD1
SPINK6	ORM1
SPINK6	TPPP3
SPINK6	NPC2
SPINK6	VSNL1
SPINK6	RNASE1
SPINK6	TSPAN8
SPINK6	TSPAN1
SPINK6	MAP1LC3A
SPINK8	KHDC3L
SPINK8	SOD3
SPINK8	KIAA1549L
SPINK8	MATN3
SPINK8	WAS
SPINK8	ENG
SPINK8	LAMA1
SPINK8	MXRA8
SPINK8	SETMAR
SPINK8	MYH7B
SPINK8	LDLR
SPINK8	PRELP
SPINK8	CYB5A
SPINK8	FST
SPINK8	TINAGL1
SPINT1	LAG3
SPINT1	JCHAIN
SPINT1	FCRL1
SPINT1	LEPR
SPINT1	LEPR
SPINT1	WARS
SPINT1	NAGPA
SPINT1	LRTM2
SPINT1	RGMA
SPINT1	TARS1
SPINT1	GBA
SPINT1	MSLN
SPINT1	NCR3LG1
SPINT1	GFRAL
SPINT1	ITGB1BP2
SPINT2	CLEC2L
SPINT2	IL24
SPINT2	IFNL1
SPINT2	CHMP6
SPINT2	CNPY4
SPINT2	TNFRSF14
SPINT2	FGF19
SPINT2	IFNW1
SPINT2	EIF1AX
SPINT2	TCL1B
SPINT2	NUDC
SPINT2	IFNL2
SPINT2	KLK10
SPINT2	COX5B
SPINT2	IL17C
SPINT3	TPSAB1
SPINT3	PNLIPRP2
SPINT3	KLK12
SPINT3	KLK3
SPINT3	TREH
SPINT3	SERPINA11
SPINT3	TDGF1
SPINT3	XG
SPINT3	ENPP5
SPINT3	WFDC12
SPINT3	OBP2B
SPINT3	SPINK4
SPINT3	PVR
SPINT3	KIR2DL2
SPINT3	CAPS
SPOCK1	ZNRF4
SPOCK1	TREML2
SPOCK1	ZNF830
SPOCK1	GRSF1
SPOCK1	LYSMD3
SPOCK1	DNAJB6
SPOCK1	HCLS1
SPOCK1	WASF1
SPOCK1	WASF3
SPOCK1	PCBP2
SPOCK1	RRP15
SPOCK1	MFAP3
SPOCK1	DNAJB8
SPOCK1	IPCEF1
SPOCK1	EPN1
SPON1	MATN2
SPON1	HMMR
SPON1	IL1RL2
SPON1	ITIH4
SPON1	EPHA1
SPON1	GP2
SPON1	HSP90B1
SPON1	ITIH3
SPON1	SLMAP
SPON1	RNASE6
SPON1	CLSTN3
SPON1	VPS53
SPON1	GPR15L
SPON1	PI3
SPON1	DEFB4A
SPON2	TMCO5A
SPON2	SCPEP1
SPON2	SDHB
SPON2	SCLY
SPON2	TRDMT1
SPON2	CLEC3B
SPON2	TDO2
SPON2	DAPP1
SPON2	NEK7
SPON2	LRRC59
SPON2	DAPK2
SPON2	KLK6
SPON2	RAB2B
SPON2	MSRA
SPON2	ECHDC3
SPP1	SBSN
SPP1	SPRR3
SPP1	INSL4
SPP1	PSRC1
SPP1	PMCH
SPP1	TP53INP1
SPP1	SHISA5
SPP1	PAG1
SPP1	SDC1
SPP1	PLIN1
SPP1	COL9A2
SPP1	LAT
SPP1	EIF4B
SPP1	ECSCR
SPP1	SBSN
SPP1	SPRR3
SPP1	INSL4
SPP1	PSRC1
SPP1	PMCH
SPP1	TP53INP1
SPP1	SHISA5
SPP1	PAG1
SPP1	SDC1
SPP1	PLIN1
SPP1	COL9A2
SPP1	LAT
SPP1	EIF4B
SPP1	ECSCR
SPRED2	GRSF1
SPRED2	GPRC5C
SPRED2	PLEKHO1
SPRED2	LYVE1
SPRED2	WASF3
SPRED2	STAU1
SPRED2	LDLRAP1
SPRED2	PCBP2
SPRED2	TMED8
SPRED2	HCLS1
SPRED2	ICA1
SPRED2	ZNRF4
SPRED2	WASF1
SPRED2	IPCEF1
SPRED2	OCLN
SPRING1	MUCL3
SPRING1	CYTH3
SPRING1	DENND2B
SPRING1	SEPTIN7
SPRING1	MKI67
SPRING1	LMOD2
SPRING1	UPK3BL1
SPRING1	TPBGL
SPRING1	IGLON5
SPRING1	MRPL58
SPRING1	KYAT1
SPRING1	SARG
SPRING1	PCARE
SPRING1	GAGE2A
SPRING1	IST1
SPRR1B	LELP1
SPRR1B	TMSB10
SPRR1B	FADD
SPRR1B	PDCD5
SPRR1B	SCT
SPRR1B	TOMM20
SPRR1B	DEFA1
SPRR1B	GAL
SPRR1B	GAL
SPRR1B	CPLX2
SPRR1B	PQBP1
SPRR1B	RGCC
SPRR1B	DEFB104A
SPRR1B	GCG
SPRR1B	CXCL11
SPRR3	SPP1
SPRR3	SPP1
SPRR3	SBSN
SPRR3	TP53INP1
SPRR3	LAT
SPRR3	PMCH
SPRR3	SHISA5
SPRR3	COL9A2
SPRR3	PSRC1
SPRR3	CXCL17
SPRR3	PPP1R14A
SPRR3	SDC1
SPRR3	INSL4
SPRR3	LACRT
SPRR3	ECSCR
SPRY2	SCG3
SPRY2	TNFRSF17
SPRY2	CIRBP
SPRY2	TNFRSF13C
SPRY2	LAMP3
SPRY2	NXPH1
SPRY2	MARCO
SPRY2	MANSC1
SPRY2	NFE2
SPRY2	SPOCK1
SPRY2	LRRC25
SPRY2	TREML2
SPRY2	RBPMS2
SPRY2	TNFRSF10A
SPRY2	LDLRAP1
SPTBN2	CSPG4
SPTBN2	STAB2
SPTBN2	MYH9
SPTBN2	TNC
SPTBN2	DOCK9
SPTBN2	IGF2R
SPTBN2	PTPRS
SPTBN2	FN1
SPTBN2	PTPRF
SPTBN2	CIT
SPTBN2	MYH4
SPTBN2	ESPL1
SPTBN2	LAMA4
SPTBN2	PLXNB3
SPTBN2	SDK2
SPTLC1	EPHX2
SPTLC1	SCARB2
SPTLC1	CRYZL1
SPTLC1	ELAC1
SPTLC1	TWF2
SPTLC1	LRP2BP
SPTLC1	METAP1
SPTLC1	FTCD
SPTLC1	SHPK
SPTLC1	TMPRSS11B
SPTLC1	CYB5R2
SPTLC1	PGM2
SPTLC1	ENTPD2
SPTLC1	DDAH1
SPTLC1	GBP2
SRC	LYN
SRC	PPP2R5A
SRC	SUOX
SRC	STAT5B
SRC	DDX25
SRC	TXK
SRC	DAPK2
SRC	TRIM25
SRC	PRAME
SRC	TXNDC5
SRC	PPM1B
SRC	RANGAP1
SRC	RRAS
SRC	OLFM4
SRC	FNTA
SRP14	IGFBP4
SRP14	PPBP
SRP14	GNLY
SRP14	EFNA1
SRP14	SMNDC1
SRP14	IL17D
SRP14	TNFSF12
SRP14	KLRB1
SRP14	RSPO1
SRP14	NRTN
SRP14	NTF4
SRP14	CWC15
SRP14	UBXN1
SRP14	CTLA4
SRP14	TSLP
SRPK2	PDE1C
SRPK2	KAZN
SRPK2	GIT1
SRPK2	VSIG10L
SRPK2	CRACR2A
SRPK2	DTX2
SRPK2	DDX4
SRPK2	SNX18
SRPK2	PAK4
SRPK2	TNFRSF21
SRPK2	PLXDC2
SRPK2	IRAK1
SRPK2	FGD3
SRPK2	PRKAG3
SRPK2	ECM1
SRPX	OTUD6B
SRPX	SELE
SRPX	SUMF2
SRPX	GLOD4
SRPX	TIMP3
SRPX	FUT1
SRPX	M6PR
SRPX	PHOSPHO1
SRPX	GIMAP8
SRPX	PSAPL1
SRPX	TEX33
SRPX	NCLN
SRPX	PVALB
SRPX	PTGDS
SRPX	CFHR5
SSB	VEGFC
SSB	SLAMF1
SSB	GHRHR
SSB	NTF3
SSB	KITLG
SSB	RSPO1
SSB	SCAMP3
SSB	DFFA
SSB	CXADR
SSB	LTO1
SSB	CORO6
SSB	PRUNE2
SSB	UBQLN3
SSB	SIT1
SSB	SMOC1
SSBP1	SLIRP
SSBP1	IFNL2
SSBP1	IL24
SSBP1	IFNL1
SSBP1	CLEC2L
SSBP1	RGS10
SSBP1	MYL6B
SSBP1	SPINT2
SSBP1	COX5B
SSBP1	IL17C
SSBP1	SAP18
SSBP1	EFNA4
SSBP1	CHMP6
SSBP1	TNFRSF9
SSBP1	PITHD1
SSC4D	GFRA1
SSC4D	NEFL
SSC4D	NECTIN2
SSC4D	FCRL6
SSC4D	NPTXR
SSC4D	HTRA2
SSC4D	VSIG4
SSC4D	CLMP
SSC4D	DBNL
SSC4D	HEPACAM2
SSC4D	STK4
SSC4D	FCRLB
SSC4D	DLL1
SSC4D	DDHD2
SSC4D	IGSF21
SSC5D	PARD3
SSC5D	EIF4G1
SSC5D	EIF4G3
SSC5D	COL18A1
SSC5D	ERBIN
SSC5D	CLSPN
SSC5D	MTUS1
SSC5D	LATS1
SSC5D	EHBP1
SSC5D	PHLDB1
SSC5D	GIGYF2
SSC5D	PHLDB2
SSC5D	LARP1
SSC5D	IL16
SSC5D	RAPGEF2
SSH3	GP1BA
SSH3	HNRNPUL1
SSH3	HRG
SSH3	KRT5
SSH3	DSG3
SSH3	KCNC4
SSH3	RCOR1
SSH3	ISM1
SSH3	CEP85
SSH3	GHR
SSH3	TXNDC15
SSH3	SH3BP1
SSH3	THPO
SSH3	ZCCHC8
SSH3	TBC1D17
SSNA1	NUDT16
SSNA1	DCTD
SSNA1	LYZL2
SSNA1	NUDT15
SSNA1	IL20
SSNA1	IL20
SSNA1	VPS28
SSNA1	FAM3C
SSNA1	TIMP1
SSNA1	S100A11
SSNA1	LSM1
SSNA1	MITD1
SSNA1	SH3BGRL2
SSNA1	TPMT
SSNA1	PFDN6
ST13	YOD1
ST13	DDI2
ST13	SEPTIN3
ST13	SPARC
ST13	SERPINA3
ST13	PPME1
ST13	ERMAP
ST13	LAMP2
ST13	PPIE
ST13	TNFSF13
ST13	RANBP1
ST13	SERPINA5
ST13	HJV
ST13	SERPINA4
ST13	FCN1
ST3GAL1	SERPINI1
ST3GAL1	PAFAH2
ST3GAL1	RNASEH2A
ST3GAL1	FKBP14
ST3GAL1	LGALS8
ST3GAL1	CRELD2
ST3GAL1	ERP44
ST3GAL1	PPIB
ST3GAL1	FAM3C
ST3GAL1	SERPINB6
ST3GAL1	LGALS4
ST3GAL1	PGA4
ST3GAL1	RTN4IP1
ST3GAL1	TRIM58
ST3GAL1	TSPAN7
ST3GAL4	FUT6
ST3GAL4	MAX
ST3GAL4	FUT8
ST3GAL4	FCGR3B
ST3GAL4	HNF1A
ST3GAL4	CHPF2
ST3GAL4	IKZF1
ST3GAL4	RP11-136O12
ST3GAL4	TMEM121
ST3GAL4	CRHR1
ST3GAL4	MGAT5
ST3GAL4	C17orf46
ST3GAL4	C15orf21
ST3GAL4	C17orf58
ST3GAL4	C17orf69
ST6GAL1	C2
ST6GAL1	B4GALT1
ST6GAL1	HIVEP2
ST6GAL1	TNFRSF13B
ST6GAL1	SERPINA1
ST6GAL1	NRBP1
ST6GAL1	MGAT3
ST6GAL1	RUNX3
ST6GAL1	SMARCB1
ST6GAL1	RUNX1
ST6GAL1	GRAMD1B
ST6GAL1	DIPK1A
ST6GAL1	B3GAT1-DT
ST6GAL1	C3
ST6GAL1	SERPINA7
ST8SIA1	SNX5
ST8SIA1	PSTPIP2
ST8SIA1	VTCN1
ST8SIA1	LRRC59
ST8SIA1	RAB39B
ST8SIA1	RTN4IP1
ST8SIA1	MECR
ST8SIA1	TSPAN15
ST8SIA1	NPTN
ST8SIA1	VPS4B
ST8SIA1	ENTPD5
ST8SIA1	INPP1
ST8SIA1	CNP
ST8SIA1	PREB
ST8SIA1	SERPINE2
STAB2	CSPG4
STAB2	SPTBN2
STAB2	FN1
STAB2	TNC
STAB2	IGF2R
STAB2	MYH9
STAB2	CIT
STAB2	MYH4
STAB2	LAMA4
STAB2	EVPL
STAB2	DOCK9
STAB2	SDK2
STAB2	CEP290
STAB2	PTPRS
STAB2	SCN2A
STAM	MEGF9
STAM	MUC13
STAM	TERF1
STAM	KRT6C
STAM	HNRNPK
STAM	GJA8
STAM	SUSD4
STAM	HS1BP3
STAM	LTBR
STAM	OCLN
STAM	PLXDC2
STAM	MLLT1
STAM	LAYN
STAM	OTUD7B
STAM	EDAR
STAMBP	TINAGL1
STAMBP	RAB6B
STAMBP	GIPC2
STAMBP	DPT
STAMBP	SNU13
STAMBP	CETN2
STAMBP	RAB10
STAMBP	CLEC5A
STAMBP	EBI3
STAMBP	KHDC3L
STAMBP	VWA5A
STAMBP	LZTFL1
STAMBP	FAM172A
STAMBP	ENG
STAMBP	FST
STAT2	NFKB2
STAT2	STAT5B
STAT2	SRC
STAT2	PTPRC
STAT2	IGF1R
STAT2	PDGFRA
STAT2	NCK2
STAT2	LYN
STAT2	NFKB1
STAT2	EGF
STAT2	FGFR2
STAT2	VAV3
STAT2	PKD1
STAT2	PKD1
STAT2	UHRF2
STAT5B	VAV3
STAT5B	SRC
STAT5B	PPP2R5A
STAT5B	STAT2
STAT5B	PTPN6
STAT5B	LYN
STAT5B	ITGB1
STAT5B	NFKB2
STAT5B	NOS3
STAT5B	NOS3
STAT5B	PKD1
STAT5B	PKD1
STAT5B	RRAS
STAT5B	PNPT1
STAT5B	ECE1
STAU1	WASF3
STAU1	RTKN2
STAU1	SYTL4
STAU1	PLEKHO1
STAU1	WASF1
STAU1	GRSF1
STAU1	ICA1
STAU1	SPRED2
STAU1	OCLN
STAU1	HCLS1
STAU1	EPN1
STAU1	ZNRF4
STAU1	GPRC5C
STAU1	PALM
STAU1	PLXDC2
STC1	PRG2
STC1	PRG2
STC1	TNFSF11
STC1	MTIF3
STC1	VSIG2
STC1	ESAM
STC1	KLRC1
STC1	TNFRSF4
STC1	MAPRE3
STC1	NFU1
STC1	CHCHD6
STC1	NPTX1
STC1	TRIM40
STC1	FGF23
STC1	TNFRSF14
STC2	MORF4L1
STC2	FGFBP2
STC2	EFNB2
STC2	LAYN
STC2	NECAP2
STC2	SKAP1
STC2	SNX15
STC2	XRCC4
STC2	MPIG6B
STC2	SUSD4
STC2	KLRC1
STC2	GPKOW
STC2	LRP11
STC2	OPTC
STC2	KIR2DL3
STEAP4	HYAL1
STEAP4	TPP1
STEAP4	TPP1
STEAP4	PHOSPHO1
STEAP4	GLOD4
STEAP4	LCN2
STEAP4	IL36G
STEAP4	CFHR5
STEAP4	DNPEP
STEAP4	PNLIPRP1
STEAP4	RP2
STEAP4	SUMF2
STEAP4	NCLN
STEAP4	IL13RA2
STEAP4	RETN
STH	MRFAP1
STH	ZNF365
STH	SLC30A4
STH	CRHR1
STH	RAB1B
STH	SLC25A40
STH	DBF4
STH	KLC2
STH	KLC2
STH	NMT1
STH	PDK1
STH	PDK1
STH	C17orf46
STH	C17orf69
STH	KIAA1267
STIP1	PDIA5
STIP1	STXBP3
STIP1	GALNT3
STIP1	TRAF3
STIP1	PDIA3
STIP1	GGT5
STIP1	MFGE8
STIP1	RUVBL1
STIP1	TYRP1
STIP1	CHAD
STIP1	SEMA7A
STIP1	GALNT2
STIP1	VNN2
STIP1	TNFRSF11B
STIP1	DPP7
STK11	STK24
STK11	VPS37A
STK11	CHEK2
STK11	SERPING1
STK11	VASH1
STK11	CLEC11A
STK11	NADK
STK11	VTA1
STK11	KRT17
STK11	UBE2Z
STK11	EGLN1
STK11	F2R
STK11	GFRA1
STK11	GLYR1
STK11	GP6
STK24	NADK
STK24	KRT17
STK24	VPS37A
STK24	CLEC11A
STK24	SERPING1
STK24	VTA1
STK24	UBE2Z
STK24	NPTXR
STK24	ENOX2
STK24	GFRA1
STK24	IGSF21
STK24	CHM
STK24	TCP11
STK24	PDZK1
STK24	HMOX1
STK4	KRT8
STK4	GFRA2
STK4	GPNMB
STK4	SNX9
STK4	SLITRK1
STK4	IL2RG
STK4	HEPACAM2
STK4	HTRA2
STK4	DNAJB14
STK4	HMOX2
STK4	DPEP2
STK4	DBNL
STK4	SSC4D
STK4	NPHS2
STK4	ELAVL4
STOML2	GET3
STOML2	SLC28A1
STOML2	PLSCR3
STOML2	CHCHD6
STOML2	CLEC12A
STOML2	CSF2RA
STOML2	CLEC10A
STOML2	IZUMO1
STOML2	IL17C
STOML2	LRTM1
STOML2	RGS10
STOML2	RAB33A
STOML2	ICOSLG
STOML2	DNAJB14
STOML2	VSIG2
STX16	STX4
STX16	RYR1
STX16	MYO6
STX16	HTR1B
STX16	STX7
STX16	SYT1
STX16	ITM2A
STX16	SMNDC1
STX16	GHRHR
STX16	CTLA4
STX16	NRTN
STX16	TSLP
STX16	EFHD1
STX16	OXT
STX16	CWC15
STX1B	VAT1
STX1B	VAT1
STX1B	PRKAR1A
STX1B	COMT
STX1B	GRIK2
STX1B	GRIK2
STX1B	OXT
STX1B	DDC
STX1B	RYR1
STX1B	PPP1CC
STX1B	DBH
STX1B	STX16
STX1B	STX4
STX1B	VTI1A
STX1B	HTR1B
STX3	VAMP8
STX3	SNAP29
STX3	SNAP23
STX3	SNAP25
STX3	PRKAR2A
STX3	GNAS
STX3	CACNB1
STX3	VAT1
STX3	VAT1
STX3	STX1B
STX3	CACNA1C
STX3	PRKAR1A
STX3	CACNB3
STX3	RYR1
STX3	GRIK2
STX4	STX16
STX4	HTR1B
STX4	MYO6
STX4	RYR1
STX4	STX7
STX4	SYT1
STX4	SHH
STX4	SNRPB2
STX4	SMNDC1
STX4	F9
STX4	CTLA4
STX4	ITM2A
STX4	NRTN
STX4	IL13RA1
STX4	GHRHR
STX5	EEF1D
STX5	PRKRA
STX5	DAND5
STX5	KCTD5
STX5	MDK
STX5	RNF5
STX5	DDA1
STX5	TEX33
STX5	EIF5
STX5	DENR
STX5	TREML1
STX5	NPY
STX5	TNFRSF1A
STX5	CKAP4
STX5	VSIR
STX6	M6PR
STX6	PSMC3
STX6	OTUD6B
STX6	GLOD4
STX6	IL36G
STX6	LCN2
STX6	RETN
STX6	PHOSPHO1
STX6	CFHR5
STX6	SRPX
STX6	SUMF2
STX6	STEAP4
STX6	KAZALD1
STX6	NMRK2
STX6	TIMP3
STX7	TNFSF13
STX7	PROC
STX7	GDF15
STX7	SHH
STX7	DDI2
STX7	GASK1A
STX7	ST13
STX7	SEPTIN3
STX7	F10
STX7	F10
STX7	ERMAP
STX7	VCAN
STX7	GPA33
STX7	YOD1
STX7	NTproBNP
STX8	SUGT1
STX8	GUCA2A
STX8	EFHD1
STX8	VWC2L
STX8	CHMP1A
STX8	PTN
STX8	IL31
STX8	CNPY4
STX8	ITM2A
STX8	PDAP1
STX8	MCFD2
STX8	CTLA4
STX8	TCL1B
STX8	SMNDC1
STX8	CHMP6
STXBP1	TOP1MT
STXBP1	MMP1
STXBP1	FH
STXBP1	NT5E
STXBP1	HSPA2
STXBP1	PROS1
STXBP1	CPB2
STXBP1	TLR2
STXBP1	PPP1CC
STXBP1	GAD2
STXBP1	PTPN9
STXBP1	GBP6
STXBP1	NXPE4
STXBP1	EHD3
STXBP1	ECHS1
STXBP3	PDIA5
STXBP3	STIP1
STXBP3	GALNT3
STXBP3	PDIA3
STXBP3	TRAF3
STXBP3	GGT5
STXBP3	SEMA7A
STXBP3	FOLH1
STXBP3	IGSF8
STXBP3	EHD3
STXBP3	RUVBL1
STXBP3	GBP6
STXBP3	UGDH
STXBP3	TYRP1
STXBP3	NUB1
SUGP1	GPKOW
SUGP1	IGFBP2
SUGP1	SART1
SUGP1	ZCCHC8
SUGP1	ZFYVE19
SUGP1	WASL
SUGP1	PLIN3
SUGP1	SYAP1
SUGP1	PAGR1
SUGP1	LRP11
SUGP1	EDAR
SUGP1	DNER
SUGP1	REEP4
SUGP1	EPN1
SUGP1	COL9A1
SUGT1	CNPY4
SUGT1	MRPL46
SUGT1	IST1
SUGT1	MKI67
SUGT1	MUC16
SUGT1	WFIKKN1
SUGT1	UPK3BL1
SUGT1	HARS1
SUGT1	DARS1
SUGT1	LMOD2
SUGT1	SPRING1
SUGT1	DENND2B
SUGT1	TXNRD1
SUGT1	DIPK1C
SUGT1	DMD
SULT1A1	FBP1
SULT1A1	DCUN1D2
SULT1A1	MGLL
SULT1A1	GID8
SULT1A1	CYB5R2
SULT1A1	GMFG
SULT1A1	PTS
SULT1A1	DDAH1
SULT1A1	KYNU
SULT1A1	NAGK
SULT1A1	SPTLC1
SULT1A1	LRP2BP
SULT1A1	L3HYPDH
SULT1A1	LGALS1
SULT1A1	MAP1LC3B2
SULT2A1	CPXM1
SULT2A1	TG
SULT2A1	CFH
SULT2A1	TPSD1
SULT2A1	MTSS2
SULT2A1	KLRF1
SULT2A1	TXNRD1
SULT2A1	DMD
SULT2A1	HARS1
SULT2A1	SEPTIN8
SULT2A1	DARS1
SULT2A1	YJU2
SULT2A1	MUC16
SULT2A1	IRAG2
SULT2A1	SLC9A3R2
SUMF1	KRT19
SUMF1	LRTM1
SUMF1	METAP1D
SUMF1	LGALS9
SUMF1	KLK11
SUMF1	CLEC10A
SUMF1	CRYBB1
SUMF1	DPEP2
SUMF1	RAB33A
SUMF1	CSF2RA
SUMF1	TRDMT1
SUMF1	GRPEL1
SUMF1	ICOSLG
SUMF1	HMOX2
SUMF1	DCTPP1
SUMF2	PHOSPHO1
SUMF2	GLOD4
SUMF2	OTUD6B
SUMF2	SRPX
SUMF2	IL36G
SUMF2	LCN2
SUMF2	TIMP3
SUMF2	M6PR
SUMF2	RP2
SUMF2	FUT1
SUMF2	STEAP4
SUMF2	PTGDS
SUMF2	IL13RA2
SUMF2	HYAL1
SUMF2	GZMA
SUOX	EDEM2
SUOX	OLFM4
SUOX	SCARB1
SUOX	PPM1B
SUOX	RANGAP1
SUOX	TXK
SUOX	TRIM25
SUOX	DDX25
SUOX	ECI2
SUOX	ENTPD6
SUOX	YES1
SUOX	TXNDC5
SUOX	MTHFSD
SUOX	TBC1D23
SUOX	METAP2
SUSD1	CSDE1
SUSD1	MAD1L1
SUSD1	SELP
SUSD1	MAMDC2
SUSD1	HGF
SUSD1	SWAP70
SUSD1	EPHA2
SUSD1	KIAA2013
SUSD1	PDE5A
SUSD1	NUB1
SUSD1	EXTL1
SUSD1	ITGB7
SUSD1	SV2A
SUSD1	VPS53
SUSD1	WFIKKN1
SUSD2	DPP10
SUSD2	NELL2
SUSD2	TLR1
SUSD2	IDO1
SUSD2	ICAM1
SUSD2	ITGB2
SUSD2	GBP1
SUSD2	GAS6
SUSD2	HPSE
SUSD2	KYNU
SUSD2	DPP4
SUSD2	VCAM1
SUSD2	GCNT1
SUSD2	FARSA
SUSD2	FOLR2
SUSD4	LRP11
SUSD4	GPKOW
SUSD4	LAYN
SUSD4	PLXDC1
SUSD4	SNX2
SUSD4	MUC13
SUSD4	MORF4L1
SUSD4	DNAJC21
SUSD4	FGFBP2
SUSD4	PTH1R
SUSD4	PALM
SUSD4	EDAR
SUSD4	KRT6C
SUSD4	SCARA5
SUSD4	XRCC4
SUSD5	PODXL2
SUSD5	CSF1
SUSD5	FOXJ3
SUSD5	GHR
SUSD5	MAVS
SUSD5	TRAF3IP2
SUSD5	FYB1
SUSD5	SPARCL1
SUSD5	FUS
SUSD5	RNF43
SUSD5	SPESP1
SUSD5	PBXIP1
SUSD5	CSPG5
SUSD5	LRRFIP1
SUSD5	DAB2
SV2A	PIBF1
SV2A	EXTL1
SV2A	SLMAP
SV2A	PECAM1
SV2A	HMMR
SV2A	VPS53
SV2A	DNM1
SV2A	IMMT
SV2A	NTRK2
SV2A	TBC1D23
SV2A	DDX53
SV2A	PIGR
SV2A	LONP1
SV2A	MUC16
SV2A	DIPK1C
SWAP70	GTPBP2
SWAP70	SESTD1
SWAP70	MAD1L1
SWAP70	PTPN9
SWAP70	MAMDC2
SWAP70	ITGB7
SWAP70	TRIM58
SWAP70	DNAJA1
SWAP70	CSDE1
SWAP70	VPS4B
SWAP70	CFP
SWAP70	MMP10
SWAP70	VCAM1
SWAP70	KIAA2013
SWAP70	IGSF8
SYAP1	NGRN
SYAP1	VSTM2B
SYAP1	ZNF830
SYAP1	EDAR
SYAP1	EPN1
SYAP1	DNAJB6
